dt,AverageTemperature,AverageTemperatureUncertainty,Country
1868-01-01,3.1180000000000003,0.956,Albania
1868-02-01,3.653,1.823,Albania
1868-03-01,6.318,0.621,Albania
1868-04-01,10.405,0.95,Albania
1868-05-01,17.713,0.703,Albania
1868-06-01,20.877,0.785,Albania
1868-07-01,21.862,0.431,Albania
1868-08-01,21.884,0.711,Albania
1868-09-01,19.112000000000002,0.762,Albania
1868-10-01,15.062999999999999,1.325,Albania
1868-11-01,6.943,1.414,Albania
1868-12-01,5.928999999999999,1.073,Albania
1869-01-01,0.5639999999999996,1.379,Albania
1869-02-01,6.27,1.624,Albania
1869-03-01,6.831,0.835,Albania
1869-04-01,10.985,1.198,Albania
1869-05-01,18.002000000000006,0.6779999999999999,Albania
1869-06-01,19.771,1.254,Albania
1869-07-01,22.21,1.013,Albania
1869-08-01,21.401,0.97,Albania
1869-09-01,17.988,0.759,Albania
1869-10-01,12.924,1.077,Albania
1869-11-01,7.817,0.8340000000000001,Albania
1869-12-01,5.655,1.082,Albania
1870-01-01,2.6710000000000003,0.911,Albania
1870-02-01,2.63,1.405,Albania
1870-03-01,5.942,0.929,Albania
1870-04-01,9.199,0.8440000000000001,Albania
1870-05-01,17.133,1.006,Albania
1870-06-01,19.845,0.583,Albania
1870-07-01,22.721,0.5379999999999999,Albania
1870-08-01,21.0,0.6729999999999999,Albania
1870-09-01,16.066,0.649,Albania
1870-10-01,11.884,0.818,Albania
1870-11-01,10.465,1.179,Albania
1870-12-01,4.567,1.018,Albania
1871-01-01,3.2430000000000003,0.805,Albania
1871-02-01,3.5260000000000002,1.44,Albania
1871-03-01,6.707000000000001,1.053,Albania
1871-04-01,11.057,0.7070000000000001,Albania
1871-05-01,14.254,0.942,Albania
1871-06-01,18.438,0.649,Albania
1871-07-01,22.748,0.581,Albania
1871-08-01,21.769,0.877,Albania
1871-09-01,18.501,0.547,Albania
1871-10-01,12.342,0.987,Albania
1871-11-01,8.943999999999997,0.795,Albania
1871-12-01,0.7860000000000005,0.794,Albania
1872-01-01,3.2569999999999997,2.059,Albania
1872-02-01,4.051,1.256,Albania
1872-03-01,8.631,0.916,Albania
1872-04-01,12.298,1.937,Albania
1872-05-01,17.230999999999998,1.578,Albania
1872-06-01,18.727,1.144,Albania
1872-07-01,21.92,0.888,Albania
1872-08-01,21.59,0.603,Albania
1872-09-01,19.535,0.924,Albania
1872-10-01,15.355,0.617,Albania
1872-11-01,9.921,0.7929999999999999,Albania
1872-12-01,6.986000000000001,1.862,Albania
1873-01-01,5.078,0.8240000000000001,Albania
1873-02-01,4.841,0.706,Albania
1873-03-01,9.422,0.6990000000000001,Albania
1873-04-01,11.63,1.381,Albania
1873-05-01,14.452,0.873,Albania
1873-06-01,18.195999999999998,0.8690000000000001,Albania
1873-07-01,22.842,0.669,Albania
1873-08-01,23.01,0.522,Albania
1873-09-01,18.081,1.1840000000000002,Albania
1873-10-01,14.942,0.467,Albania
1873-11-01,8.624,0.631,Albania
1873-12-01,3.1180000000000003,0.8909999999999999,Albania
1874-01-01,1.453,1.347,Albania
1874-02-01,2.0,0.606,Albania
1874-03-01,4.0920000000000005,1.314,Albania
1874-04-01,11.823,0.531,Albania
1874-05-01,13.141000000000002,0.701,Albania
1874-06-01,20.877,0.7070000000000001,Albania
1874-07-01,23.136999999999997,0.473,Albania
1874-08-01,21.178,0.431,Albania
1874-09-01,19.131,0.371,Albania
1874-10-01,13.935,0.5329999999999999,Albania
1874-11-01,6.897,0.84,Albania
1874-12-01,5.69,1.08,Albania
1875-01-01,2.275,0.7929999999999999,Albania
1875-02-01,1.094,0.895,Albania
1875-03-01,3.984,1.152,Albania
1875-04-01,9.477,0.596,Albania
1875-05-01,16.207,0.604,Albania
1875-06-01,21.628,0.925,Albania
1875-07-01,22.331,0.875,Albania
1875-08-01,21.793000000000003,0.759,Albania
1875-09-01,16.171999999999993,0.908,Albania
1875-10-01,12.761,0.625,Albania
1875-11-01,7.923999999999999,0.862,Albania
1875-12-01,2.424,0.71,Albania
1876-01-01,1.339,0.958,Albania
1876-02-01,4.91,1.042,Albania
1876-03-01,9.024,1.361,Albania
1876-04-01,12.597000000000001,1.099,Albania
1876-05-01,15.497000000000002,1.046,Albania
1876-06-01,19.589,0.93,Albania
1876-07-01,21.81,0.8290000000000001,Albania
1876-08-01,21.785,0.487,Albania
1876-09-01,18.406,0.698,Albania
1876-10-01,14.144,0.463,Albania
1876-11-01,5.726,1.487,Albania
1876-12-01,7.065,1.369,Albania
1877-01-01,4.468,1.944,Albania
1877-02-01,4.407,1.5630000000000002,Albania
1877-03-01,6.752999999999999,0.443,Albania
1877-04-01,11.232000000000001,1.43,Albania
1877-05-01,14.783,0.6709999999999999,Albania
1877-06-01,20.448,1.803,Albania
1877-07-01,22.25,0.556,Albania
1877-08-01,23.005,0.725,Albania
1877-09-01,18.461,0.309,Albania
1877-10-01,11.300999999999998,0.62,Albania
1877-11-01,8.142999999999999,1.384,Albania
1877-12-01,3.5789999999999997,2.071,Albania
1878-01-01,1.1989999999999998,1.212,Albania
1878-02-01,3.6489999999999996,0.868,Albania
1878-03-01,6.0630000000000015,0.621,Albania
1878-04-01,11.319,0.948,Albania
1878-05-01,16.48,0.573,Albania
1878-06-01,19.849,1.113,Albania
1878-07-01,21.697,0.499,Albania
1878-08-01,21.98,0.856,Albania
1878-09-01,19.317,0.698,Albania
1878-10-01,14.8,0.578,Albania
1878-11-01,10.126,1.141,Albania
1878-12-01,4.7669999999999995,1.714,Albania
1879-01-01,3.162,0.865,Albania
1879-02-01,7.407999999999999,0.8390000000000001,Albania
1879-03-01,7.289,0.37,Albania
1879-04-01,11.55,0.914,Albania
1879-05-01,13.714,0.884,Albania
1879-06-01,21.061,0.7090000000000001,Albania
1879-07-01,21.698,1.187,Albania
1879-08-01,22.741999999999997,0.5760000000000001,Albania
1879-09-01,19.597,0.639,Albania
1879-10-01,12.57,0.584,Albania
1879-11-01,6.529,0.929,Albania
1879-12-01,0.5839999999999996,1.1740000000000002,Albania
1880-01-01,-0.5210000000000004,0.65,Albania
1880-02-01,3.5439999999999996,0.99,Albania
1880-03-01,5.415,0.995,Albania
1880-04-01,12.023,0.805,Albania
1880-05-01,15.312999999999999,0.438,Albania
1880-06-01,19.662000000000006,0.471,Albania
1880-07-01,23.469,0.516,Albania
1880-08-01,20.818,0.63,Albania
1880-09-01,17.964000000000002,0.878,Albania
1880-10-01,14.463,0.53,Albania
1880-11-01,9.906,1.383,Albania
1880-12-01,5.746,0.471,Albania
1881-01-01,3.088,0.882,Albania
